33.0715	-86.7534	5
41.7133	-72.7728	3
32.2324	-110.948	4
51.1621	-114.161	4
32.9555	-96.738	3
36.9747	-121.916	3
35.5452	-97.3011	4
29.6648	-95.0565	2
38.979	-80.2378	5
32.3476	-111.039	5
45.7925	-111.187	5
39.9761	-105.142	4
35.6911	-94.7663	5
37.2808	-122.119	4
53.0011	-113.421	5
34.5575	-112.514	6
32.4117	-111.332	3
41.0384	-80.5842	4
54.6039	-113.642	6
34.4208	-119.698	5
40.0153	-105.209	3
37.5669	-122.045	7
34.2404	-118.249	3
39.9918	-105.107	3
38.0055	-112.998	6
30.4477	-91.112	3
10.9471	76.9408	3
38.1142	23.7693	3
41.8214	13.3294	6
35.6919	139.753	2
45.803	9.10106	4
35.5121	137.536	4
35.4384	137.364	4
-33.9639	151.09	4
38.2364	140.784	4
42.6782	23.2908	4
6.33407	-75.5351	2
35.9938	140.135	2
38.4519	-90.5464	3
32.7653	-108.333	6
35.4475	139.642	3
35.6172	139.561	4
35.6928	140.086	2
50.0717	22.8685	3
34.1276	-84.2006	3
44.8601	7.38337	5
16.6162	42.9055	4
-33.3335	-60.2107	3
38.7859	-77.2414	5
41.144	22.5008	1
48.0777	20.7214	3
41.1404	22.5101	1
48.107	20.6303	2
40.0516	-111.759	2
28.4528	-16.4623	4
50.0574	14.4469	1
49.4909	17.4915	5
44.3045	6.40748	5
45.9831	8.81925	5
28.4385	-16.4563	4
50.7241	-3.51614	1
28.4424	-16.4439	5
58.9325	23.5421	3
37.7243	-3.76247	5
-35.5949	-64.5577	6
49.2323	17.6594	5
42.4959	-8.49267	5
-33.072	-68.4902	2
42.5498	-71.0957	3
-26.1906	-58.1843	3
-37.3157	-59.1263	3
38.7817	-76.2237	5
-31.4165	-64.2235	3
32.4618	-110.938	5
5.82403	-73.0347	5
5.8286	-73.0348	5
40.7856	-74.8612	3
32.9457	-97.0989	4
47.3801	-68.316	3
30.4362	-91.1785	3
-34.9003	-56.1402	4
-31.6575	-64.4346	4
40.3709	-74.3809	1
35.6913	139.753	3
35.6915	139.753	2
8.25023	-73.3627	3
-34.849	-58.5316	3
-31.4251	-62.084	4
41.8448	-72.8489	4
32.2672	-110.851	4
35.8683	139.976	3
19.3386	-99.1839	2
32.1223	-95.382	5
20.5888	-100.39	4
32.3003	-110.994	5
9.93627	-84.0184	3
35.7536	-98.5192	5
35.1228	-106.674	4
36.5546	-95.0469	5
32.2324	-110.948	4
34.2328	-92.0185	3
33.2976	-111.827	4
32.3476	-111.039	5
22.5382	114.107	2
38.0394	114.478	1
42.0651	-72.6121	2
49.2947	17.4061	3
35.4379	137.364	3
35.616	139.556	3
35.9324	139.625	3
-37.8232	144.991	3
41.3075	-7.72416	3
34.6627	135.008	3
60.1465	24.6476	3
44.6166	-63.4709	3
35.73	139.74	3
-32.9584	-60.6234	4
-33.0866	-68.486	5
50.1915	15.8308	4
41.2257	22.4145	7
45.5719	2.33027	5
52.9785	18.7514	3
43.1047	6.03278	5
45.8494	8.93821	4
41.4807	-8.42507	4
41.1441	22.5009	1
38.6687	-121.128	3
38.6687	-121.128	4
31.5692	-110.114	6
38.67	-121.127	4
16.6123	42.9428	2
47.5255	7.55956	4
43.8756	12.9504	5
25.1932	55.2768	3
43.3128	-8.51049	1
41.1404	22.5102	1
36.8936	10.1798	3
41.1444	22.497	1
35.8945	14.4536	4
-37.3157	-59.1264	2
-31.4407	-64.2017	3
-33.285	-66.258	3
-34.6037	-58.3816	3
-30.8264	-71.2609	2
38.5789	-90.5973	4
-31.4321	-64.2239	3
-33.2874	-66.2543	3
-34.5678	-59.0888	4
34.7809	-92.3511	3
-34.7995	-58.3653	4
39.4647	-89.0144	5
42.1032	-72.5887	3
-31.3989	-64.1821	4
35.2008	-97.4509	4
33.1032	-96.7535	3
23.7673	90.3572	2
29.8531	-95.5903	3
35.3435	-93.1164	5
32.3002	-110.994	4
9.04086	-79.4778	3
38.844	-94.641	4
31.9038	-111.129	5
35.494	-97.2792	3
-31.3943	-64.5252	5
19.3386	-99.1839	3
31.4013	-110.139	6
-41.1682	174.976	5
30.4477	-91.112	3
35.7471	139.824	1
37.7801	-3.7939	4
45.4637	9.18814	4
34.2442	135.195	3
35.6621	139.628	2
48.7054	21.2288	4
38.5827	-89.9253	1
35.616	139.556	4
36.4301	-105.323	6
43.4247	-84.0938	5
28.5164	77.1572	4
38.9678	-76.7524	3
49.8285	18.1733	2
4.60695	-74.0693	1
48.7532	17.8225	3
49.4244	17.5858	4
49.4247	17.5859	4
37.5533	45.1099	5
16.9571	42.8451	2
53.248	19.2632	3
53.2521	19.2644	4
41.2257	22.4145	7
48.2201	18.6137	6
52.926	18.8075	1
42.7399	-87.8507	5
41.2241	22.4136	7
41.1439	22.5009	1
-7.20761	-39.3135	5
45.5719	2.33027	4
45.57	2.12253	3
51.117	15.9034	3
51.117	15.9034	3
47.6179	17.6531	5
43.7511	12.8687	1
49.9498	-97.0603	4
49.007	17.1754	6
36.4862	5.28022	5
70.4294	-150.397	6
35.5122	-97.5247	3
28.3852	-16.5848	4
28.3721	-16.5779	4
28.3616	-16.5696	4
52.5167	-0.264616	4
45.2498	-75.976	5
47.5117	-52.8117	4
42.3558	1.45738	5
25.4333	-100.983	1
41.1418	-73.2964	3
-34.4591	-58.5423	3
39.078	-78.3256	6
41.6193	-93.6993	4
35.807	-78.7911	4
38.7307	-77.0563	4
-31.3598	-64.1505	4
-31.432	-64.2239	3
40.6694	-73.5954	3
42.6375	-70.6093	3
-31.4297	-64.5159	3
-28.454	-65.7853	3
38.996	-78.3583	3
-31.3456	-64.3383	2
-31.4549	-64.2258	3
-30.834	-71.2548	4
-25.2654	-57.5774	1
-23.8155	-64.7974	3
45.253	-75.9268	1
45.2758	-75.9208	1
19.5554	-99.2001	4
-34.7952	-58.3645	3
40.0165	-76.3109	3
-31.3918	-58.0171	3
43.048	-76.1049	4
42.2445	-72.5931	4
35.3634	139.523	3
40.3709	-74.3808	3
40.0948	-84.133	5
19.034	-98.1899	3
42.2968	-71.2924	4
40.6931	-73.5566	3
36.7525	-76.2379	3
40.671	-75.2502	3
42.5096	-71.1728	4
32.3476	-111.039	5
42.5426	-71.2834	5
42.5695	-71.3679	5
40.7856	-74.8612	3
-31.3631	-64.1992	4
29.99	-90.2731	3
-33.2836	-66.2532	4
18.4487	-66.1463	1
38.4316	-84.5662	5
19.3387	-99.184	3
39.1555	-84.6554	4
38.2087	-84.5552	4
38.2235	-84.4398	5
38.236	-84.5823	4
41.4484	-79.1509	6
29.032	-110.954	4
37.8265	-122.263	4
32.1774	-110.865	3
32.3003	-110.994	4
32.3476	-111.039	5
6.25451	-75.6224	5
34.1402	-85.0089	4
28.2579	-81.5502	4
37.563	-122.326	3
37.1046	-79.9676	5
37.0908	-79.9872	6
37.0666	-80.0205	6
37.1499	-80.1182	6
37.1966	-80.1535	5
37.176	-80.1349	5
35.7471	139.824	1
46.977	-120.643	3
34.93	-117.952	5
49.8209	18.2625	5
43.3456	-8.39417	3
39.3004	-76.8553	4
42.5454	142.09	5
35.6128	139.549	3
35.3246	139.399	1
40.6954	-73.5627	3
35.8593	139.796	3
35.4384	137.354	3
35.5452	139.706	3
30.699	-95.4459	5
38.8244	-76.2675	5
38.7633	-76.3225	5
38.7344	-76.1819	5
36.138	137.938	5
35.3787	139.608	3
45.5301	13.7142	5
34.046	-80.9463	3
35.685	139.751	3
42.2968	-71.2924	4
39.1067	26.5581	4
39.1169	26.4144	5
3.49386	-76.5054	1
11.2472	-74.2017	1
49.2812	16.9919	3
42.737	-84.4839	3
53.2538	19.2636	2
45.4982	-73.6552	2
45.3999	-76.1989	5
45.3999	-76.1989	5
42.6104	-71.4841	5
45.2293	-75.9423	5
4.65308	-74.1797	1
48.9101	2.12428	3
41.1404	22.5101	1
47.9347	21.7516	3
35.826	14.4743	4
47.6707	11.0275	2
37.524	45.0527	3
41.1447	22.501	4
-24.7331	-65.4823	5
41.2257	22.4145	7
45.5719	2.33027	6
42.8976	23.915	4
51.2707	15.9405	3
42.8976	23.9149	4
42.8976	23.915	4
43.7511	12.8687	3
16.5804	42.9103	1
46.0732	-57.6562	4
53.5806	-6.10788	4
41.3075	-7.72365	3
50.0235	23.164	5
41.1444	22.497	2
47.5738	6.86249	3
-32.1943	152.532	5
45.4293	-75.6848	2
40.3161	-79.9487	3
-37.3178	-59.1504	3
-37.3157	-59.1266	3
18.4483	-66.1458	1
41.5858	-86.3509	3
35.4966	139.39	2
40.6411	-74.6218	3
42.7262	-84.4743	2
39.4466	-77.5223	5
42.5124	-82.8881	4
53.5077	-6.11938	3
42.5989	-70.6447	3
45.2527	-75.9114	3
-23.8312	-64.7911	2
45.2903	-75.9155	2
45.2696	-75.9468	5
45.4293	-75.7068	2
40.0958	-84.1311	3
32.3476	-111.039	5
34.7721	135.519	3
40.671	-75.2502	4
42.6845	-84.5104	2
46.0044	-86.3017	4
40.0305	-105.276	2
35.1228	-106.674	7
45.2484	-75.9026	3
35.7471	139.824	1
19.3387	-99.184	1
36.0266	140.3	4
35.7471	139.824	1
17.03	54.1673	3
35.6893	139.561	2
42.1868	-72.5771	3
42.366	-75.9464	3
38.9289	141.123	5
28.6515	77.3059	1
-36.6994	174.639	6
35.3125	139.514	3
34.6795	-118.08	4
35.6276	139.558	3
47.4583	8.24031	3
40.6692	140.506	3
-43.511	172.642	5
36.1015	139.967	3
52.6367	19.3155	5
-37.9962	-57.5752	4
35.9345	139.393	3
35.9345	139.393	3
35.3932	139.556	3
35.9345	139.393	5
35.4356	140.32	3
38.9888	-78.3466	4
35.7931	139.807	1
42.4901	-71.4735	3
35.1434	139.097	4
35.791	139.663	2
35.8387	128.632	4
53.4143	-3.10391	3
35.581	139.641	1
35.634	140.156	3
37.7628	128.895	3
37.5826	126.95	3
34.8499	129.155	3
35.8675	14.5132	4
37.5403	126.947	3
47.5212	7.55118	4
35.4027	136.87	2
35.7632	139.696	2
43.1059	141.379	3
34.6376	-77.1341	5
35.616	139.556	3
53.3803	19.0317	1
53.4044	19.0714	1
53.4277	19.1986	1
53.3985	19.1547	1
53.3971	19.1793	1
53.3844	19.1712	1
53.3432	19.143	2
53.4085	19.1736	1
53.436	19.2194	2
35.7607	139.72	3
51.6188	15.3025	3
39.6735	-104.923	4
34.0356	-80.9478	4
34.0007	-81.0348	4
43.6652	-79.363	3
35.3339	139.405	1
43.6624	4.65185	4
-33.4691	-70.642	3
61.861	9.18036	6
44.9531	3.5376	5
60.269	25.0043	4
37.04	127.849	5
50.9307	20.6104	3
41.1404	22.5101	1
37.2331	-5.84723	5
37.2572	-5.70768	5
37.3604	-5.96289	3
41.5991	-93.6749	2
54.5907	-5.84029	5
46.2516	15.1598	3
32.237	-110.813	5
32.2447	-110.852	5
38.8127	-97.4355	4
41.2256	22.4144	2
32.1328	-111.081	5
30.3719	-81.6621	4
49.8138	18.2018	1
53.5806	-6.10788	4
52.9442	18.7318	1
28.7421	-17.9678	5
49.9471	22.8239	1
49.9471	22.8239	1
51.4661	-0.225976	4
49.8944	18.1057	1
33.0554	131.202	6
41.6193	-93.6993	4
52.6618	4.75372	4
-37.3159	-59.1264	3
42.5123	-82.8881	5
37.5985	126.978	3
35.664	139.853	2
38.1462	127.304	5
35.5384	129.311	1
35.5446	128.492	4
47.5479	-52.8883	4
40.5348	-75.5057	3
40.3476	-80.0654	3
42.5926	-71.3962	4
35.5384	129.311	2
40.3844	-82.4594	4
34.046	-80.9463	3
33.9913	133.345	5
-32.9505	-60.6694	4
42.7262	-84.4743	2
-31.432	-64.2239	3
42.666	-71.7022	5
37.3943	126.957	3
42.832	-71.6523	3
40.0613	-83.1226	1
-32.9525	-60.654	4
42.1005	-72.2019	4
35.9708	129.407	3
42.3371	-71.0905	3
46.977	-120.643	3
31.564	-110.301	3
40.0958	-84.1311	4
42.737	-84.4839	2
-34.6	-58.5091	3
30.3032	-82.7579	5
42.042	-87.6855	3
40.0305	-105.276	4
40.0426	-76.3165	4
42.3239	-71.2394	4
40.0259	-86.1686	3
28.3741	-81.5496	3
40.7856	-74.8612	4
32.3001	-110.994	4
48.4439	-123.343	5
32.3561	-110.978	3
37.2806	-122.119	4
37.8977	-121.603	3
19.3387	-99.184	3
32.3476	-111.039	5
28.765	-81.2641	4
48.3169	11.9854	4
37.7418	127.097	2
42.0499	-87.7381	5
42.0499	-87.7381	5
47.0405	8.31502	4
37.3707	127.393	5
37.356	126.927	4
36.4572	127.128	3
37.5042	127.122	2
34.7427	126.466	3
-37.7879	145.321	4
-43.5067	172.417	5
35.5532	139.578	1
35.2708	128.663	1
34.6962	135.761	3
35.7445	139.731	3
35.6566	128.523	5
36.8013	140.051	4
37.3422	127.92	5
-33.3836	151.477	4
35.4391	140.323	4
35.983	138.194	6
35.8444	139.953	1
36.2433	139.271	3
35.7903	139.663	1
35.79	139.663	2
35.6766	138.709	4
39.3683	127.266	1
37.266	126.96	3
35.9691	140.059	3
-31.1741	-64.3114	4
59.3262	17.9311	7
35.616	139.556	4
35.7318	139.737	1
35.7375	139.978	2
43.0226	144.334	3
35.8654	139.802	3
37.6316	126.848	3
37.4898	127.028	2
35.8826	139.611	1
35.978	139.787	3
-32.0127	115.757	5
34.052	-80.9503	3
37.8933	127.198	3
35.4839	133.845	5
34.0863	134.538	3
37.663	126.422	1
35.6137	139.699	1
36.3963	140.526	4
35.6679	139.465	5
24.1455	-110.307	2
35.6049	139.703	2
31.7414	130.728	5
37.6897	126.782	3
42.4356	-71.4575	5
19.5016	-99.2848	2
20.3933	20.3933	2
35.7856	139.672	3
37.4552	126.956	4
52.6382	19.3028	4
57.2793	-2.36979	6
52.6364	19.3153	3
28.3791	-16.5658	3
52.6364	19.3156	4
52.6364	19.3191	4
52.4081	19.1577	4
52.6366	19.3158	4
28.3791	-16.5658	3
52.6358	19.3134	5
28.3791	-16.5658	3
52.6366	19.3153	5
52.639	19.3125	5
52.6361	19.3151	4
52.6367	19.3155	5
52.6363	19.3152	5
52.6364	19.3166	4
52.6368	19.3163	5
46.1671	14.3058	3
41.1441	22.5012	2
42.682	-70.6284	5
53.2784	14.7656	2
51.2723	15.9337	3
65.0528	25.3389	3
49.9862	22.749	2
43.283	5.49462	3
53.0269	18.6118	1
52.636	19.3171	1
52.6389	19.3126	1
52.6381	19.3128	1
52.6381	19.3133	5
43.6778	7.2192	3
52.6395	19.3135	3
41.1404	22.5101	1
28.3769	-16.5688	3
50.0149	22.6964	4
53.0807	18.6214	4
50.728	-3.5152	1
28.3664	-16.5778	4
37.275	-6.05981	4
49.4852	8.29342	5
39.7667	-105.114	4
42.3275	-7.84917	4
32.237	-110.813	5
42.6632	-71.798	5
45.2527	-75.9106	1
42.3411	-7.87119	4
43.465	-8.28115	4
43.4543	-0.713206	4
43.022	-7.56289	5
-33.132	-64.3497	4
51.1986	16.1988	2
35.9049	128.604	2
37.3941	-5.98724	4
42.5006	-71.0652	4
-31.3465	-64.2417	4
42.3446	-83.2827	2
42.3446	-83.2827	2
42.3109	-83.2795	2
42.3446	-83.2827	2
30.4479	-84.2368	3
45.0198	4.05344	5
42.3446	-83.2827	2
42.3183	-83.297	2
42.3134	-83.291	2
42.3191	-83.3017	2
42.3446	-83.2827	2
42.3178	-83.2972	2
42.3446	-83.2827	2
42.3134	-83.291	2
45.0382	3.96967	4
42.3178	-83.2972	2
-34.8547	-58.5239	4
42.3446	-83.2827	2
42.3134	-83.291	2
42.3109	-83.2795	2
42.3074	-83.2771	2
42.318	-83.297	2
42.3134	-83.291	2
42.3004	-83.2723	2
42.3128	-83.2892	2
42.3189	-83.2971	2
42.3109	-83.2795	2
42.3189	-83.2971	2
42.3446	-83.2827	2
42.3109	-83.2795	2
41.6193	-93.6993	4
42.3134	-83.291	2
42.3189	-83.2971	2
42.3144	-83.2819	2
42.3189	-83.2971	2
42.3446	-83.2827	2
42.313	-83.2911	2
42.6524	-70.6257	4
42.3088	-83.2781	2
36.8643	140.004	3
42.3166	-83.298	2
42.3446	-83.2827	2
42.3166	-83.298	2
42.313	-83.2809	2
42.3074	-83.2771	2
42.3166	-83.298	2
42.3166	-83.298	2
42.3074	-83.2771	2
42.3166	-83.298	2
42.3214	-83.2867	2
42.3166	-83.298	2
-32.9505	-60.6694	4
42.3214	-83.2867	2
42.3109	-83.2795	2
42.3166	-83.298	2
42.3166	-83.298	2
42.3109	-83.2795	2
42.3164	-83.2976	2
42.3109	-83.2795	2
-37.3158	-59.1264	3
42.3174	-83.297	2
42.3446	-83.2827	2
42.3174	-83.2969	2
42.3109	-83.2795	2
42.3214	-83.2867	2
42.3004	-83.2723	2
42.3109	-83.2795	2
42.3214	-83.2867	2
42.3446	-83.2827	2
42.3214	-83.2867	2
-34.9297	-57.9297	4
42.3144	-83.2819	2
42.3109	-83.2795	2
45.2639	-75.9394	3
45.2596	-75.9375	1
42.6579	-70.6112	3
-2.81137	-73.125	4
-39.9167	-72.8167	4
-33.2836	-66.2532	2
44.2487	-76.528	3
29.4008	-98.4845	3
29.592	-98.3971	3
42.6848	-70.6244	5
42.682	-70.6284	5
42.5225	-70.9014	3
32.2873	-95.3131	3
42.623	-70.6696	5
39.9865	-76.0088	1
19.3387	-99.184	3
36.0002	127.042	4
36.0294	129.334	3
35.9535	126.972	3
36.2462	129.32	5
37.328	127.921	4
29.4401	-98.7443	4
29.4401	-98.7443	4
4.60655	-74.0695	1
36.0313	139.878	1
35.8712	139.614	3
45.2442	-75.9101	2
33.0421	-97.0808	1
30.0196	-95.4666	2
33.3466	-96.4985	4
38.6657	-121.231	4
42.4901	-71.4735	4
37.295	127.456	4
36.3854	139.065	3
36.1739	139.331	4
30.6993	-95.446	5
37.2807	-122.119	4
35.6354	139.601	2
42.5006	-71.2043	2
37.8032	127.329	5
30.2981	-99.0244	2
37.7491	126.771	3
37.2094	127.04	4
46.977	-120.643	3
46.977	-120.643	3
29.7336	-98.3619	4
29.5798	-98.4389	3
29.5536	-98.4449	3
34.625	-118.305	6
41.0384	-80.5842	4
36.0379	127.024	5
36.0338	127.035	5
33.1183	126.267	7
35.8676	139.976	2
37.5102	126.753	3
37.5665	126.978	2
35.7335	139.739	1
36.2353	139.204	3
35.7697	139.692	3
35.8077	139.724	2
35.724	139.731	3
35.6961	51.4231	3
35.6961	51.4231	1
35.6961	51.4231	1
35.8629	139.662	5
35.6384	139.645	3
35.0514	126.989	4
34.8665	127.051	6
34.9073	135.756	4
35.7725	139.761	1
35.6373	139.68	3
35.9345	139.393	3
35.9369	139.424	3
36.1658	140.289	2
35.6306	139.643	3
34.9533	135.762	3
35.7146	139.794	1
43.7111	24.4252	4
43.7102	24.4254	4
-27.4886	153.008	3
35.7869	139.674	2
35.903	139.607	1
35.3092	139.487	1
35.7794	139.675	2
35.683	139.552	3
35.7784	139.699	3
36.4989	140.593	4
36.0471	140.112	5
35.6809	139.55	1
35.5897	139.632	3
35.9908	139.379	3
35.9774	139.593	2
35.6249	139.709	3
47.4902	4.33234	5
42.7804	-71.2123	3
42.7738	-71.4679	3
35.07	136.942	3
35.8878	139.623	3
35.7538	139.826	1
36.0335	140.083	3
33.0961	-97.0967	2
39.3683	141.328	1
33.0511	-97.0585	3
33.0146	-97.097	3
33.0545	-97.0498	3
33.0775	-97.0855	3
-32.9395	-60.6788	5
37.3919	-5.99502	3
-32.9666	-60.731	4
35.639	139.655	4
35.7406	139.921	3
52.6372	19.3144	2
36.2048	138.253	3
-34.7951	-58.3644	4
34.2961	-79.881	3
35.7335	139.739	1
35.7335	139.739	1
34.3036	-79.8477	4
35.9358	139.433	4
33.0547	-97.0678	2
33.057	-97.0643	4
35.7304	139.711	2
33.0687	-97.1073	2
33.0566	-97.0897	3
33.0498	-97.0562	2
33.0918	-97.0467	4
33.0511	-97.0992	2
35.7287	139.478	3
35.7286	139.478	2
50.0977	22.6668	2
33.593	-7.64178	3
41.6128	-83.6824	3
52.6381	19.3133	1
28.3488	-16.5676	5
47.8082	25.8209	5
52.6382	19.3132	2
52.6369	19.3156	1
41.1441	22.501	4
36.003	139.558	3
44.94	26.03	4
49.1839	16.3907	4
41.1404	22.5101	1
47.6179	17.6531	5
46.0069	8.90117	4
44.94	26.03	3
49.9419	16.9367	1
41.2256	22.4144	5
51.2064	16.1563	2
44.94	26.03	4
50.9523	23.1845	4
37.0318	-7.83896	3
48.3732	17.274	6
44.94	26.03	4
44.94	26.03	4
35.9265	14.3982	5
37.7975	-6.20556	5
62.7828	22.8461	3
53.5484	-6.08562	4
56.9585	24.1174	1
49.8941	18.1912	4
52.637	19.315	1
37.4022	-6.04171	2
52.6361	19.3174	1
48.1977	17.0489	3
37.275	-6.05978	4
49.9242	22.8217	2
49.9346	22.8179	2
46.083	14.7375	1
45.5719	2.33027	3
46.206	-1.16124	4
39.5071	-2.98871	5
48.2203	17.3952	4
48.2203	17.3952	4
50.0272	23.1669	1
50.0272	23.1669	2
47.6162	20.7329	4
48.7212	8.72237	1
45.8786	1.36889	4
-30.5143	151.667	5
47.6197	20.7409	4
34.8213	137.408	5
42.3382	-71.1478	3
50.7896	4.82841	6
43.4543	-0.713206	5
50.7577	6.0314	4
43.4543	-0.713206	5
37.2005	127.076	3
18.5084	-67.1121	4
-37.3157	-59.1264	3
41.397	-81.7969	4
-33.4691	-70.642	3
-28.4544	-65.7861	4
4.54222	-74.091	5
14.6106	-90.5018	4
40.3844	-82.4594	1
-39.9167	-72.8167	4
-31.432	-64.2239	3
40.0303	-105.276	4
35.1228	-106.674	3
28.4204	-81.5848	3
35.4077	139.595	3
32.7108	-117.017	4
44.0774	-122.779	4
19.3386	-99.1839	3
37.5458	126.723	4
33.458	-111.627	4
34.4456	-118.515	4
35.9183	139.492	1
36.0719	140.196	3
47.774	-122.368	3
35.706	139.666	3
50.6928	-120.356	4
32.7641	-117.075	3
50.6928	-120.356	4
19.0574	-98.1821	3
36.3226	127.424	2
19.0459	-98.1724	3
-25.6527	-54.5802	2
46.977	-120.643	4
33.1937	129.717	3
34.7591	134.845	3
50.4364	-113.256	7
33.9109	-118.255	2
50.463	-113.256	7
50.5428	-113.253	7
50.5722	-113.257	7
50.572	-113.257	5
50.5796	-113.26	7
50.66	-113.272	7
50.7178	-113.291	6
50.7184	-113.329	5
49.2039	-122.944	1
50.7764	-113.329	6
50.8052	-113.329	6
50.8052	-113.375	6
49.2198	16.5746	5
41.0384	-80.5842	3
48.4956	-2.74319	3
60.2779	25.0539	4
35.7061	140.101	3
52.6409	19.3225	2
35.5606	139.637	3
37.4228	126.991	4
35.7307	139.694	3
53.334	19.3746	4
53.3353	19.2639	4
53.3414	19.3036	3
53.3608	19.4745	2
53.3106	19.3895	1
53.2882	19.4141	4
53.3796	19.373	6
53.3827	19.3763	6
53.3389	19.3764	3
35.753	139.405	3
53.3921	19.3655	5
35.756	139.403	3
35.729	139.709	1
35.4607	143.438	2
32.7767	35.0196	2
36.0313	141.328	3
35.532	139.438	1
